WKT,GEOCODE_9,TOTALVIEWS,LEADS,WALK_TRANSPORT_METRO,WALK_TRANSPORT_TRAIN,CAR_TRANSPORT_TRAIN,WALK_TRANSPORT_BUS,AVG_UNITPRICE,MED_UNITPRICE,MED_PRICE,N,STD_TRANSPORT_TRAIN,STD_TRANSPORT_METRO,STD_TRANSPORT_BUS,STD_TRANSPORT_COMMUTING_ALL,STD_TRANSPORT_COMMUTING_RAILWAY,h3_index
"POLYGON ((-4.16792518107698 40.5415953736691,-4.16969063566056 40.5403702763438,-4.16920599950631 40.5385169829754,-4.16695602297072 40.5378888033776,-4.16519062350494 40.539113871207,-4.16567514545625 40.540967148129,-4.16792518107698 40.5415953736691))","617996768299450367",195.666666666667,3.5,0.951229424500714,0.951229424500714,54.3080998575661,0,1316.38127853881,1375,117000,"6",-0.448794673173981,-0.717167169469275,-0.621810491903458,-0.621810491903458,-0.448794673173981,89390c956d3ffff
"POLYGON ((-4.02438615084237 40.5426381993379,-4.0261518677291 40.541416047109,-4.0256714482327 40.5395632938247,-4.02342542601385 40.5389327095253,-4.02165976472032 40.5401548324391,-4.02214007005176 40.5420075689663,-4.02438615084237 40.5426381993379))","617996768345325567",65,0,6.15734415980811,0,78.8412482981028,0,878.048780487805,878.048780487805,72000,"1",-0.644054158589951,-0.685461199823375,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c9598fffff
"POLYGON ((-4.06659364805727 40.5046576812413,-4.06835838167709 40.5034342621613,-4.06787697001704 40.5015812500572,-4.06563093879557 40.5009516736968,-4.06386626057244 40.5021750633853,-4.06434755817339 40.5040280588247,-4.06659364805727 40.5046576812413))","617996768357122047",237.388888888889,2.38888888888889,7.27476053909657,0,76.8842900722045,0,1641.40221978457,1529.41176470588,130000,"18",-0.644054158589951,-0.678655977194823,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c95a43ffff
"POLYGON ((-4.06787697001704 40.5015812500572,-4.06964162744364 40.5003577720917,-4.06916019826164 40.4985047471618,-4.06691422570227 40.4978752168582,-4.0651496236635 40.4990986654287,-4.06563093879557 40.5009516736968,-4.06787697001704 40.5015812500572))","617996768357646335",199.15625,2.14583333333333,6.05905171118801,0,77.8146906653597,0,1589.58858312276,1528.84615384615,140000,"96",-0.644054158589951,-0.686059814635153,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c95a4bffff
"POLYGON ((-4.06386626057244 40.5021750633853,-4.06563093879557 40.5009516736968,-4.0651496236635 40.4990986654287,-4.06290374435821 40.4984690635186,-4.06113912153703 40.4996924238175,-4.0616203226185 40.501545415415,-4.06386626057244 40.5021750633853))","617996768357908479",228.333333333333,5,7.19997490824263,0,77.8780653020715,0,1661.43156291643,1691.17647058824,115000,"3",-0.644054158589951,-0.679111432186186,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c95a4fffff
"POLYGON ((-4.06932128401303 40.5071402773573,-4.07108607302435 40.5059168288839,-4.0706045648229 40.504063812957,-4.06835838167709 40.5034342621613,-4.06659364805727 40.5046576812413,-4.06707504219106 40.5065106805093,-4.06932128401303 40.5071402773573))","617996768358170623",425,3.9,8.2827127817179,0,76.8842900722045,0,1661.39987142398,1800,152000,"10",-0.644054158589951,-0.672517406526695,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c95a53ffff
"POLYGON ((-4.0706045648229 40.504063812957,-4.07236927763212 40.5028403055946,-4.07188775191362 40.5009872768345,-4.06964162744364 40.5003577720917,-4.06787697001704 40.5015812500572,-4.06835838167709 40.5034342621613,-4.0706045648229 40.504063812957))","617996768358694911",254.196078431373,2.50980392156863,6.42482664481006,0,76.8842900722045,0,1570.67872696634,1486.17021276596,130500,"51",-0.644054158589951,-0.683832193936746,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c95a5bffff
"POLYGON ((-4.09651153706588 40.6676332145789,-4.09828015720769 40.6664109229863,-4.09779679002207 40.6645582378282,-4.09554491727106 40.6639278608656,-4.09377635267426 40.6651501231284,-4.09425960528277 40.6670027916824,-4.09651153706588 40.6676332145789))","617996768537739263",312.964285714286,3.92857142857143,19.5162088753385,0,53.8050708327456,0,1988.90598817444,1875,230000,"28",-0.644054158589951,-0.604103838199789,-0.621810491903458,-0.621810491903458,-0.604103838199789,89390c96507ffff
"POLYGON ((-4.0884704637257 40.6688166140968,-4.09023912589913 40.6675944997465,-4.08975598786845 40.6657418478052,-4.08750430224217 40.6651113268347,-4.08573569564224 40.666333411866,-4.08621871909438 40.6681860471858,-4.0884704637257 40.6688166140968))","617996768540884991",166.75,1,19.6209016401075,0,54.5978235030728,0,1261.93366873065,1275.88235294118,117000,"4",-0.644054158589951,-0.603466244564097,-0.621810491903458,-0.621810491903458,-0.603466244564097,89390c96537ffff
"POLYGON ((-4.10471858812299 40.6750823517579,-4.10648737486815 40.6738599721644,-4.10600371649788 40.6720072773249,-4.10375138598455 40.6713769786643,-4.10198265476854 40.6725993289222,-4.10246619853597 40.6744520071752,-4.10471858812299 40.6750823517579))","617996768545865727",322,5,19.925152216333,0,52.7678009111289,0,1555.55555555556,1708.33333333333,205000,"6",-0.644054158589951,-0.601613315839893,-0.621810491903458,-0.621810491903458,-0.601613315839893,89390c96583ffff
"POLYGON ((-4.10069739072308 40.6756742981317,-4.10246619853597 40.6744520071752,-4.10198265476854 40.6725993289222,-4.09973041779103 40.6719689582197,-4.09796166552153 40.673191219846,-4.09844509468543 40.6750438815038,-4.10069739072308 40.6756742981317))","617996768546127871",249.666666666667,3.33333333333333,18.4294962430645,0,53.7236961884344,0,1572.30555555556,1500,180000,"9",-0.644054158589951,-0.610722070698397,-0.621810491903458,-0.621810491903458,-0.610722070698397,89390c96587ffff
"POLYGON ((-4.10198265476854 40.6725993289222,-4.10375138598455 40.6713769786643,-4.10326782468932 40.6695242870386,-4.10101564677163 40.6688939622621,-4.09924697109007 40.6701162831863,-4.09973041779103 40.6719689582197,-4.10198265476854 40.6725993289222))","617996768546652159",209.307692307692,0.461538461538462,21.0626286818137,0,51.4012894268542,0,1465.05475591904,1403.50877192982,160000,"13",-0.644054158589951,-0.594685924470112,-0.621810491903458,-0.621810491903458,-0.594685924470112,89390c9658fffff
"POLYGON ((-4.09394074879452 40.6737829501036,-4.09570952209904 40.6725607771096,-4.09522618999304 40.6707081186773,-4.0929741991775 40.6700776498477,-4.0912054814359 40.6712997935188,-4.09168869894622 40.6731524353414,-4.09394074879452 40.6737829501036))","617996768547962879",81.3,0.1,19.5721707041222,0,54.2933186986131,0,2007.69230769231,1346.15384615385,175000,"10",-0.644054158589951,-0.603763022805785,-0.621810491903458,-0.621810491903458,-0.603763022805785,89390c965a3ffff
"POLYGON ((-4.09522618999304 40.6707081186773,-4.09699488671387 40.6694858863792,-4.09651153706588 40.6676332145789,-4.09425960528277 40.6670027916824,-4.09249096411591 40.6682249946542,-4.0929741991775 40.6700776498477,-4.09522618999304 40.6707081186773))","617996768548487167",628.6,15.2,21.4633902748593,0,54.2933186986131,0,1292.72064233164,1430.10752688172,119850,"5",-0.644054158589951,-0.592245230103895,-0.621810491903458,-0.621810491903458,-0.592245230103895,89390c965abffff
"POLYGON ((-4.0912054814359 40.6712997935188,-4.0929741991775 40.6700776498477,-4.09249096411591 40.6682249946542,-4.09023912589913 40.6675944997465,-4.0884704637257 40.6688166140968,-4.0889535842002 40.6706692526746,-4.0912054814359 40.6712997935188))","617996768548749311",286.086956521739,3.30434782608696,21.1544695732975,0,54.5978235030728,0,1432.70748239867,1444.44444444444,125950,"23",-0.644054158589951,-0.594126600547055,-0.621810491903458,-0.621810491903458,-0.594126600547055,89390c965afffff
"POLYGON ((-4.0966762658233 40.6762660838226,-4.09844509468543 40.6750438815038,-4.09796166552153 40.673191219846,-4.09570952209904 40.6725607771096,-4.09394074879452 40.6737829501036,-4.09442406335417 40.6756355951576,-4.0966762658233 40.6762660838226))","617996768549011455",238.632653061224,2.59183673469388,18.1991836749201,0,53.9678201213681,0,1710.65200263604,1775.34246575342,143500,"49",-0.644054158589951,-0.612124706572926,-0.621810491903458,-0.621810491903458,-0.612124706572926,89390c965b3ffff
"POLYGON ((-4.09265521346128 40.6768577088379,-4.09442406335417 40.6756355951576,-4.09394074879452 40.6737829501036,-4.09168869894622 40.6731524353414,-4.08991990462516 40.6743745197023,-4.09040310457987 40.6762271481437,-4.09265521346128 40.6768577088379))","617996768549273599",184.84375,1.6875,20.6991204639378,0,54.5978235030728,0,2002.47174755729,1977.35294117647,159050,"32",-0.644054158589951,-0.596899740551391,-0.621810491903458,-0.621810491903458,-0.596899740551391,89390c965b7ffff
"POLYGON ((-4.09796166552153 40.673191219846,-4.09973041779103 40.6719689582197,-4.09924697109007 40.6701162831863,-4.09699488671387 40.6694858863792,-4.09522618999304 40.6707081186773,-4.09570952209904 40.6725607771096,-4.09796166552153 40.673191219846))","617996768549535743",158,0.5,19.4211878704315,0,53.500566028286,0,1668.7969924812,1668.7969924812,147500,"2",-0.644054158589951,-0.604682529460062,-0.621810491903458,-0.621810491903458,-0.604682529460062,89390c965bbffff
"POLYGON ((-4.01935553657961 40.6356972451785,-4.02112350963742 40.6344761902117,-4.02064262661383 40.6326237057947,-4.01839388498609 40.6319922931139,-4.01662596767973 40.6332133188286,-4.01710673624897 40.6350657864752,-4.01935553657961 40.6356972451785))","617996768590168063",187.35,1.275,10.5717546673555,1.80967483607192,71.9675135091458,0,1613.6306067421,1596.98116870511,165468,"40",-0.272581022708873,-0.65857682007515,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c96827ffff
"POLYGON ((-4.0246593586871 40.6320339324461,-4.02642723467401 40.6308127296523,-4.02594621951576 40.6289602152146,-4.02369744281442 40.6283289203284,-4.02192962255591 40.6295500938613,-4.02241052326967 40.6314025915401,-4.0246593586871 40.6320339324461))","617996768590430207",289.363636363636,4.63636363636364,10.1639129629078,2.20090573444695,71.3438909761686,0,1554.52667481376,1526.31578947368,145000,"11",-0.192272800603956,-0.661060633313812,-0.621810491903458,-0.621810491903458,-0.192272800603956,89390c9682bffff
"POLYGON ((-4.0220853547592 40.6381811492666,-4.02385338356327 40.6369600650458,-4.02337240377126 40.6351075771367,-4.02112350963742 40.6344761902117,-4.01935553657961 40.6356972451785,-4.01983640190867 40.6375497163232,-4.0220853547592 40.6381811492666))","617996768591216639",274.551724137931,4.48275862068965,9.81019670007228,1.80967483607192,70.6634005056928,0,1279.63478099663,1294.73684210526,120000,"29",-0.272581022708873,-0.663214815014162,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c96837ffff
"POLYGON ((-4.02594621951576 40.6289602152146,-4.02771401910108 40.6277389531488,-4.02723298626626 40.6258864254623,-4.02498426828069 40.6252551765965,-4.02321652441484 40.6264764093979,-4.02369744281442 40.6283289203284,-4.02594621951576 40.6289602152146))","617996768594362367",267,3.5,10.6419269380847,2.58212392927517,71.9156321808204,0,1474.98571428571,1474.98571428571,103249,"2",-0.114019892697501,-0.658149461094635,-0.621810491903458,-0.621810491903458,-0.114019892697501,89390c96867ffff
"POLYGON ((-4.03124952118382 40.6252962812234,-4.0330172236763 40.6240748713689,-4.03253605874392 40.6222223136995,-4.03028730574372 40.6215911826278,-4.0285196589476 40.6228125632089,-4.02900070945463 40.624665104134,-4.03124952118382 40.6252962812234))","617996768594624511",481.666666666667,6.11111111111111,7.15722815562743,0.860707976425058,70.850346971226,0,1378.27540385125,1318.18181818182,145000,"9",-0.467376069959134,-0.679371765911006,-0.621810491903458,-0.621810491903458,-0.467376069959134,89390c9686bffff
"POLYGON ((-4.00601778469767 40.6405384381979,-4.00778589603276 40.6393177081869,-4.00730537409637 40.6374652873878,-4.00505685528971 40.6368336133978,-4.00328879975747 40.6380543141765,-4.00376920722837 40.6399067181764,-4.00601778469767 40.6405384381979))","617996768604585983",148.6,1.4,8.78359753069418,1.79202305942756,73.1748726778554,0,1493.18739750446,1723.52941176471,146500,"5",-0.276204414432762,-0.669466948084158,-0.621810491903458,-0.621810491903458,-0.276204414432762,89390c96903ffff
"POLYGON ((-4.00328879975747 40.6380543141765,-4.00505685528971 40.6368336133978,-4.00457643008734 40.6349811961143,-4.00232806380892 40.6343494964136,-4.00056006408474 40.6355701679619,-4.00104037483025 40.6374225684403,-4.00328879975747 40.6380543141765))","617996768605372415",144.8,1.44,8.78359753069418,1.80967483607192,73.9466315753973,0,1641.02417898579,1585.85858585859,138000,"25",-0.272581022708873,-0.669466948084158,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c9690fffff
"POLYGON ((-4.0087470189271 40.6430225399976,-4.01051518605983 40.6418017807524,-4.01003456737594 40.6399493564509,-4.00778589603276 40.6393177081869,-4.00601778469767 40.6405384381979,-4.00649828890745 40.642390845706,-4.0087470189271 40.6430225399976))","617996768605634559",223.111111111111,2.99259259259259,8.74306382136269,1.72141595285012,71.7791601107734,0,2033.16869652731,2028.15533980583,239000,"135",-0.290697981328318,-0.669713804064681,-0.621810491903458,-0.621810491903458,-0.290697981328318,89390c96913ffff
"POLYGON ((-4.01003456737594 40.6399493564509,-4.01180265810591 40.6387285378864,-4.01132202170469 40.6368761002967,-4.00907340903764 40.636244498061,-4.00730537409637 40.6374652873878,-4.00778589603276 40.6393177081869,-4.01003456737594 40.6399493564509))","617996768606158847",186.407407407407,1.11111111111111,9.51599643187968,1.74102903801052,71.4324637109896,0,1788.59290719137,1893.68421052632,180000,"27",-0.286671990523997,-0.665006535951442,-0.621810491903458,-0.621810491903458,-0.286671990523997,89390c9691bffff
"POLYGON ((-3.9952558710378 40.6392318868764,-3.99702396769668 40.6380113631959,-3.99654377140869 40.6361589795313,-3.99429559291922 40.6355271363686,-3.99252755209665 40.6367476308296,-3.99300763392654 40.6385999976717,-3.9952558710378 40.6392318868764))","617996768606683135",292,2.66666666666667,8.78359753069418,1.80967483607192,73.2562473221666,0,1380.24733893557,1463.23529411765,199000,"3",-0.272581022708873,-0.669466948084158,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c96923ffff
"POLYGON ((-3.99654377140869 40.6361589795313,-3.99831179169127 40.6349383965262,-3.99783157765768 40.6330859995826,-3.9955834577897 40.6324542024625,-3.99381549333451 40.6336747562446,-3.99429559291922 40.6355271363686,-3.99654377140869 40.6361589795313))","617996768607207423",172.547945205479,1.67123287671233,4.25603776429388,1.80967483607192,74.0280062197085,0,1511.41080298795,1470.58823529412,125000,"73",-0.272581022708873,-0.697040422704288,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c9692bffff
"POLYGON ((-3.99252755209665 40.6367476308296,-3.99429559291922 40.6355271363686,-3.99381549333451 40.6336747562446,-3.99156746737603 40.6330428874088,-3.98979948239498 40.6342633526523,-3.9902794675302 40.636115715948,-3.99252755209665 40.6367476308296))","617996768607469567",269.25,3.66666666666667,3.61934967214384,1.80967483607192,74.0280062197085,0,1721.54391677914,1810.28037383178,193700,"24",-0.272581022708873,-0.700917942572744,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c9692fffff
"POLYGON ((-3.99798443924021 40.6417161207642,-3.99975259173025 40.6404955678622,-3.99927229872546 40.6386431806703,-3.99702396769668 40.6380113631959,-3.9952558710378 40.6392318868764,-3.99573604957585 40.6410842572517,-3.99798443924021 40.6417161207642))","617996768607731711",24.25,0,8.60707976425058,1.72141595285012,72.5577568440914,0,1800,1800,135000,"4",-0.290697981328318,-0.670541966063855,-0.621810491903458,-0.621810491903458,-0.290697981328318,89390c96933ffff
"POLYGON ((-3.99396787653597 40.6423047215981,-3.99573604957585 40.6410842572517,-3.9952558710378 40.6392318868764,-3.99300763392654 40.6385999976717,-3.99123951673194 40.6398204328021,-3.99171958080264 40.6416727863521,-3.99396787653597 40.6423047215981))","617996768607993855",434,1.5,8.60707976425058,1.72141595285012,72.8018807770251,0,1835.59782608696,1835.59782608696,159500,"2",-0.290697981328318,-0.670541966063855,-0.621810491903458,-0.621810491903458,-0.290697981328318,89390c96937ffff
"POLYGON ((-3.99927229872546 40.6386431806703,-4.00104037483025 40.6374225684403,-4.00056006408474 40.6355701679619,-3.99831179169127 40.6349383965262,-3.99654377140869 40.6361589795313,-3.99702396769668 40.6380113631959,-3.99927229872546 40.6386431806703))","617996768608255999",205.681818181818,2.09090909090909,8.70535135101918,1.80967483607192,74.0280062197085,0,1608.53166943377,1556.89102564103,125000,"44",-0.272581022708873,-0.669943478303682,-0.621810491903458,-0.621810491903458,-0.272581022708873,89390c9693bffff
"POLYGON ((-4.0126093819223 40.633802771555,-4.01437731986074 40.6325818343808,-4.01389664803785 40.6307293702455,-4.01164815272221 40.6300978600682,-4.00988027055462 40.6313187679978,-4.01036082793112 40.6331712153481,-4.0126093819223 40.633802771555))","617996768608780287",252.042857142857,3.30952380952381,8.50855591851479,1.82823163865782,71.6716644528668,0,1427.21784575981,1400,110000,"210",-0.2687718557187,-0.671141990116554,-0.621810491903458,-0.621810491903458,-0.2687718557187,89390c96943ffff
